collected_at_jst,published_at,region,country,topic,article_frame,innovation_policy,policy_area,policy_relevance,source_type,source,title,title_ja,summary,summary_ja,url,canonical_id,first_seen,status,notes,scope_review_version,scope_reason,scope_content_type,scope_focus,scope_evidence,academic_kind,academic_review_version,review_status,venue,doi,citation_count,discovery_method,collection_mode
2026-07-26T21:45:54+09:00,2026-07-26T12:45:54Z,United States,United States,,Innovation Policy,True,National Programs & Strategy,3,Government,White House OSTP News,President Trump Announces Appointments to President’s Council of Advisors on Science and Technology,,President Trump Announces Appointments to President’s Council of Advisors on Science and Technology,,https://www.whitehouse.gov/releases/2026/03/president-trump-announces-appointments-to-presidents-council-of-advisors-on-science-and-technology/,3dc37e5e1e6b5caaace6559b,2026-07-26T21:45:54+09:00,Excluded,,tech-innovation-v4,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,link_list,Daily
2026-07-26T21:45:54+09:00,2026-07-26T12:45:54Z,United States,United States,Artificial Intelligence,Innovation Policy,True,National Programs & Strategy,3,Government,White House OSTP News,President Donald J. Trump Unveils National AI Legislative Framework,トランプ大統領が国家AI立法枠組みを発表,President Donald J. Trump Unveils National AI Legislative Framework,トランプ大統領が国家AI立法枠組みを発表し、AIの発展に向けた政策を示した。,https://www.whitehouse.gov/releases/2026/03/president-donald-j-trump-unveils-national-ai-legislative-framework/,c44929fa0cb78b95ab914a57,2026-07-26T21:45:54+09:00,New,,tech-innovation-v4,AIに関する国家的な立法枠組みの発表が含まれているため,technology_policy,国家AI立法枠組み,トランプ大統領が国家AI立法枠組みを発表したことが確認できる。,News & Official Release,,,,,0,link_list,Daily
2026-07-26T21:45:54+09:00,2026-07-26T12:45:54Z,Asia,United States,Artificial Intelligence,Innovation Policy,True,National Programs & Strategy,3,Government,White House OSTP News,"U.S. Promotes AI Adoption, Sovereignty, and Exports at India AI Impact Summit",アメリカがインドAIインパクトサミットでAIの採用、主権、輸出を促進,"U.S. Promotes AI Adoption, Sovereignty, and Exports at India AI Impact Summit",アメリカがインドのAIインパクトサミットでAIの採用、主権、輸出を促進する政策を発表した。,https://www.whitehouse.gov/releases/2026/02/u-s-promotes-ai-adoption-sovereignty-and-exports-at-india-ai-impact-summit/,bf8951023c680d3a00fd27e1,2026-07-26T21:45:54+09:00,New,,tech-innovation-v4,AIの採用促進に関する政策が含まれているため,technology_policy,AIの採用と輸出促進,アメリカがインドのAIインパクトサミットでAIの採用と輸出を促進したことが確認できる。,News & Official Release,,,,,0,link_list,Daily
2026-07-26T21:45:54+09:00,2026-07-26T12:45:54Z,Asia,United States,Artificial Intelligence,Technology Innovation | Innovation Policy,True,National Programs & Strategy,3,Government,White House OSTP News,Remarks by Director Michael Kratsios at the India AI Impact Summit,,Remarks by Director Michael Kratsios at the India AI Impact Summit,,https://www.whitehouse.gov/releases/2026/02/remarks-by-director-michael-kratsios-at-the-india-ai-impact-summit/,3ab1d3e19c794dcba907b57b,2026-07-26T21:45:54+09:00,New,,,,,,,News & Official Release,,,,,0,link_list,Daily
2026-07-26T21:29:09+09:00,2026-07-26T12:00:11Z,United States,United Kingdom,Artificial Intelligence,Technology Innovation,False,,0,Major Media,The Guardian Technology,"Corporate America may be using AI to cut jobs, but small businesses are using it to keep them",,"Reports of wide-scale replacement of workers by AI are overblown. Small businesses use it to help workers I recently met the owner of a company that sells windows and doors. He told me he invested about $10,000 in an AI application that is used by his salespeople in his showroom. The application listens to the conversations between the salesperson and the prospective customer and then automatically creates a quote for the salesperson to review and send. “It allows my salespeople to talk to more customers and spend less time doing paperwork,” he said. “And it cuts down on errors.” Continue reading...",,https://www.theguardian.com/business/2026/jul/26/small-businesses-ai,fb1ef92da52ef3ab4fe3d8a3,2026-07-26T21:29:09+09:00,Excluded,,tech-innovation-v5,AIの使用事例に関する一般的な報告であり、政策や技術革新を扱っていないため,none,,,News & Official Release,,,,,0,feed,Daily
2026-07-26T21:02:36+09:00,2026-07-26T12:00:08Z,Asia,Hong Kong,Artificial Intelligence,Technology Innovation,False,,0,Major Media,South China Morning Post Technology,"Low profile, high AI ambition: What leaked comments reveal about DeepSeek’s Liang Wenfeng",,"In an era dominated by aggressive tech founders who chase billion-dollar valuations and maximal profits while curating loud public profiles, Liang Wenfeng stands out for his insistence on staying in the background. With only a couple of photographs of him circulating online, the founder of Chinese artificial intelligence start-up DeepSeek and quantitative hedge fund High-Flyer Quant has long been a reclusive figure. But last week, a leaked transcript of a closed-door meeting with potential...",,https://www.scmp.com/tech/tech-trends/article/3361731/low-profile-high-ai-ambition-what-leaked-comments-reveal-about-deepseeks-liang-wenfeng?utm_source=rss_feed,c97e9804a08b17672b958eef,2026-07-26T21:02:36+09:00,Excluded,,tech-innovation-v5,企業の個別の動向に関する記事であり、政策や技術革新を扱っていないため,none,,,News & Official Release,,,,,0,feed,Daily
2026-07-26T20:29:40+09:00,2026-07-25T22:00:07Z,Asia,Hong Kong,,Innovation Policy,True,Public Procurement & Industrial Policy,1,Major Media,South China Morning Post Technology,Apple’s biggest-ever leak happened in India. Will firms rethink their China relocations?,,"When Apple set its sights on India as its next promising market, CEO Tim Cook planned to take a leaf out of the company’s China playbook – a retail and manufacturing strategy that had paid hefty dividends to the US tech giant. “We are, in essence, taking what we learned in China years ago and how we scale to China and bringing that to bear,” Cook told investors in February 2023. The company had just seen record quarterly sales in the Indian market, and was just weeks ahead of the opening of...",,https://www.scmp.com/tech/tech-trends/article/3361752/apples-biggest-ever-leak-happened-india-will-firms-rethink-their-china-relocations?utm_source=rss_feed,ffc67d1747d38f4466b5a5bf,2026-07-26T20:29:40+09:00,Excluded,,tech-innovation-v5,企業の戦略に関する一般的な報告であり、政策や技術革新を扱っていないため,none,,,News & Official Release,,,,,0,,Daily
2026-07-26T21:02:36+09:00,2026-07-25T20:36:14Z,United States,United States,Robotics,Technology Innovation,False,,0,Major Media,The New York Times Technology,robot school new york salamanca.html,,,,https://nytimes.com/2026/07/25/nyregion/robot-school-new-york-salamanca.html,4d6022368defe569f1aa9d78,2026-07-26T21:02:36+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,ロボットに関する一般的な記事であり、具体的な技術や政策を扱っていないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Daily
2026-07-26T20:29:40+09:00,2026-07-25T20:07:33Z,Asia,United States,Artificial Intelligence,Technology Innovation,False,,0,Major Media,The New York Times Technology,Silicon Valley Splits Over Closing the Borders to Chinese A.I.,,Anthropic and OpenAI are clashing with the rest of the tech industry over whether “open-source” models from China should be freely available or restricted.,,https://www.nytimes.com/2026/07/25/technology/open-source-silicon-valley-china.html,bee2368ac2d61bffac7447ff,2026-07-26T20:29:40+09:00,Excluded,,tech-innovation-v5,AIに関する業界の意見対立を扱っているが、具体的な政策や技術革新を示していないため,none,,,News & Official Release,,,,,0,,Daily
2026-07-26T20:29:40+09:00,2026-07-25T20:00:53Z,Global,United Kingdom,Artificial Intelligence,Technology Innovation,False,,0,Major Media,The Guardian Technology,Mega datacentre planned for outer Melbourne will be six times bigger than a large shopping centre,,"More than 3,600 people sign petition for careful assessment of proposed AI hub, now a flashpoint for national debate on datacentre boom Follow our Australia news live blog for latest updates Get our breaking news email , free app or daily news podcast For some residents it started with a letter in the mailbox. It was a “friendly introduction from the team behind the Victorian AI hub”. “I am knocking on doors to explain what we have in mind and, most importantly, to listen,” the letter from Syncline Energy stated. Continue reading...",,https://www.theguardian.com/australia-news/2026/jul/26/mega-datacentre-planned-for-outer-melbourne-will-be-almost-six-times-the-size-of-chadstone-shopping-centre,fbf0c9b2010e9cdb4ff4a650,2026-07-26T20:29:40+09:00,Excluded,,tech-innovation-v5,データセンター計画に関する一般的な報告であり、政策や技術革新を扱っていないため,none,,,News & Official Release,,,,,0,,Daily
2026-07-26T21:02:36+09:00,2026-07-25T16:54:33Z,United States,United States,Healthcare,Technology Innovation,False,,0,Major Media,The New York Times Technology,d4vd celeste rivas hernandez medical examiner.html,,,,https://nytimes.com/2026/07/24/arts/music/d4vd-celeste-rivas-hernandez-medical-examiner.html,d4aed2ccf4823a0df744730e,2026-07-26T21:02:36+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,医療に関する一般的な記事であり、具体的な技術や政策を扱っていないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Daily
2026-07-26T20:36:29+09:00,2026-07-25T14:49:55Z,United States,Global,Artificial Intelligence,Technology Innovation,False,,1,Major Media,Bloomberg Technology,DeepSeek Said to Tell Backers of Funding Pause After Viral Posts,,"DeepSeek has told prospective investors in its second fundraising round that it’s suspending the deal for now, people familiar with the matter said, days after comments widely attributed to founder Liang Wenfeng about US-Chinese AI competition went viral.",,https://www.bloomberg.com/news/articles/2026-07-25/deepseek-said-to-tell-backers-of-funding-pause-after-viral-posts,63510a770c6701091ac39c8b,2026-07-26T20:36:29+09:00,Excluded,,tech-innovation-v5,資金調達の一時停止に関する一般的な報告であり、政策や技術革新を扱っていないため,none,,,News & Official Release,,,,,0,,Daily
2026-07-26T18:56:03+09:00,2026-07-25T14:32:00Z,Asia,South Korea,Semiconductors & Telecom,Technology Innovation,False,,0,Official Company,Samsung Global Newsroom,Samsung Electronics and Broadcom Expand Strategic Collaboration Across Memory and Foundry Technologies,サムスン電子とブロードコムがメモリおよびファウンドリ技術での戦略的協力を拡大,"Samsung Electronics and Broadcom today announced the signing of a memorandum of understanding (MOU) to expand their strategic collaboration across memory and foundry technologies, supporting the next generation of AI infrastructure. The MOU was announced during the AI Summit, held at The Midway in San Francisco. Attendees included Jinman Han, President and Head of Samsung […]",サムスン電子とブロードコムが、次世代のAIインフラを支えるためのメモリおよびファウンドリ技術に関する戦略的協力を拡大することを発表した。,https://news.samsung.com/global/samsung-electronics-and-broadcom-expand-strategic-collaboration-across-memory-and-foundry-technologies,bd739fbc33fb8bb2bb1f6e52,2026-07-26T18:56:03+09:00,New,,tech-innovation-v4,具体的な政策内容が確認できないため,engineering_development,メモリおよびファウンドリ技術の協力,Samsung ElectronicsとBroadcomがメモリおよびファウンドリ技術に関する戦略的協力を拡大することを発表した。,News & Official Release,,,,,0,,Daily
2026-07-26T20:29:40+09:00,2026-07-25T13:00:43Z,United States,United Kingdom,Artificial Intelligence | Robotics,Technology Innovation,False,,0,Major Media,The Guardian Technology,The AI jobs apocalypse probably isn’t coming anytime soon,,"Artificial intelligence may not deliver on its promise of vast economic opportunity at a price that humanity is willing to pay In March, Anthropic, the cutting-edge artificial intelligence business that gave us the chatbot Claude, published an analysis on the impact of AI on employment, to help us assess the claim that intelligent robots were about to redefine human existence, ending demand for human labor. Last year in May, Anthropic’s co-founder, Dario Amodei, claimed AI could wipe out half of all entry-level jobs in one to five years. Last January, he told us AI would probably become a “general labor substitute for humans”. In June he said we risk “a world where the economic trade-off di…",,https://www.theguardian.com/technology/2026/jul/25/ai-jobs-apocalypse-human-labor,144f9038d6abd12e69ae1122,2026-07-26T20:29:40+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策を扱っていないため,none,,,News & Official Release,,,,,0,,Daily
2026-07-26T20:29:40+09:00,2026-07-25T13:00:08Z,United States,Hong Kong,Artificial Intelligence,Technology Innovation,False,,0,Major Media,South China Morning Post Technology,"What is a supernode, and why does it matter for the China-US tech rivalry?",,"As the size of artificial intelligence models expands beyond 1 trillion parameters, a new concept is dominating the computing landscape: “supernode”. At this year’s World Artificial Intelligence Conference (WAIC), China’s top AI summit, domestic chipmakers from Huawei Technologies to Biren Technology showcased new hardware designed to knit hundreds or thousands of chips together to act as one giant supercomputer, which they called a supernode. The focus on supernodes at WAIC reflected a shift in...",,https://www.scmp.com/tech/article/3361562/what-supernode-and-why-does-it-matter-china-us-tech-rivalry?utm_source=rss_feed,4e5989e812e0089b587f2c6b,2026-07-26T20:29:40+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策を扱っていないため,none,,,News & Official Release,,,,,0,,Daily
2026-07-26T20:29:40+09:00,2026-07-25T11:12:11Z,Middle East,United Arab Emirates,Artificial Intelligence,Technology Innovation,False,,0,Major Media,The National Technology,Risky bet: The winners and losers from the OpenAI-Hugging Face hacking mess,,"When OpenAI revealed this week that one of its AI models went rogue during a security test and autonomously hacked the start-up Hugging Face, it came as a shock. Questions were raised quickly, but there was no immediate clarity. Hugging Face co-founder and chief executive Clem Delangue said the incident was ""possibly the first of its kind"". As with any serious tech incident, there are those who stand to gain and other who stand to lose. And the circumstances can be as complex as the hacking is. Losers: OpenAI and Hugging Face Let's start with the obvious matter. It was a PR nightmare for ChatGPT maker OpenAI, as well as Hugging Face, as they bore the brunt of the mess, albeit for different…",,https://www.thenationalnews.com/future/technology/2026/07/25/risky-bet-the-winners-and-losers-from-the-openai-hugging-face-hacking-mess/,ae772fcc12d71afd038c86c2,2026-07-26T20:29:40+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策を扱っていないため,none,,,News & Official Release,,,,,0,,Daily
